wfName,taskName,nodeName,rank
nfcore/methylseq:1.6.1,bismark_align,m5zn.2xlarge,4.01368498284079
nfcore/methylseq:1.6.1,bismark_align,m5zn.xlarge,4.1518586444585335
nfcore/methylseq:1.6.1,bismark_align,m5zn.large,2.6702054219001603
nfcore/methylseq:1.6.1,bismark_align,z1d.2xlarge,6.949080059101213
nfcore/methylseq:1.6.1,bismark_align,c5.2xlarge,5.252009803111335
nfcore/methylseq:1.6.1,bismark_align,z1d.xlarge,6.976747386458549
nfcore/methylseq:1.6.1,bismark_align,c5.xlarge,8.301666138718808
nfcore/methylseq:1.6.1,bismark_align,z1d.large,6.17828791183859
nfcore/methylseq:1.6.1,bismark_align,c5a.2xlarge,6.419291581679655
nfcore/methylseq:1.6.1,bismark_align,c5a.xlarge,5.670632674488585
nfcore/methylseq:1.6.1,bismark_align,d3.2xlarge,14.442613609160372
nfcore/methylseq:1.6.1,bismark_align,m5.2xlarge,15.608544473539999
nfcore/methylseq:1.6.1,bismark_align,r5.2xlarge,15.544609603031663
nfcore/methylseq:1.6.1,bismark_align,d3.xlarge,12.341367577489851
nfcore/methylseq:1.6.1,bismark_align,m5.xlarge,15.068333417230038
nfcore/methylseq:1.6.1,bismark_align,r5.xlarge,15.604845084073368
nfcore/methylseq:1.6.1,bismark_align,r5.large,13.897663381160536
nfcore/methylseq:1.6.1,bismark_align,m5.large,13.431267183130512
nfcore/methylseq:1.6.1,bismark_align,i3.2xlarge,22.64573800788027
nfcore/methylseq:1.6.1,bismark_align,m5a.2xlarge,23.089525185594646
nfcore/methylseq:1.6.1,bismark_align,r5a.2xlarge,24.191415886705798
nfcore/methylseq:1.6.1,bismark_align,m5a.large,20.138421737864185
nfcore/methylseq:1.6.1,bismark_align,r5a.large,20.824077013611028
nfcore/methylseq:1.6.1,bismark_align,m5a.xlarge,22.07451610534187
nfcore/methylseq:1.6.1,bismark_align,r5a.xlarge,22.102851645590246
nfcore/methylseq:1.6.1,bismark_align,i3.xlarge,24.278937416586604
nfcore/methylseq:1.6.1,bismark_align,i3.large,22.1647158103051
nfcore/methylseq:1.6.1,bismark_methXtract,m5zn.2xlarge,4.01368498284079
nfcore/methylseq:1.6.1,bismark_methXtract,m5zn.xlarge,4.1518586444585335
nfcore/methylseq:1.6.1,bismark_methXtract,c5.2xlarge,5.252009803111335
nfcore/methylseq:1.6.1,bismark_methXtract,m5zn.large,2.6702054219001603
nfcore/methylseq:1.6.1,bismark_methXtract,z1d.xlarge,6.976747386458549
nfcore/methylseq:1.6.1,bismark_methXtract,z1d.2xlarge,6.949080059101213
nfcore/methylseq:1.6.1,bismark_methXtract,c5a.2xlarge,6.419291581679655
nfcore/methylseq:1.6.1,bismark_methXtract,z1d.large,6.17828791183859
nfcore/methylseq:1.6.1,bismark_methXtract,c5a.xlarge,5.670632674488585
nfcore/methylseq:1.6.1,bismark_methXtract,c5.xlarge,8.301666138718808
nfcore/methylseq:1.6.1,bismark_methXtract,d3.2xlarge,14.442613609160372
nfcore/methylseq:1.6.1,bismark_methXtract,d3.xlarge,12.341367577489851
nfcore/methylseq:1.6.1,bismark_methXtract,m5.2xlarge,15.608544473539999
nfcore/methylseq:1.6.1,bismark_methXtract,r5.2xlarge,15.544609603031663
nfcore/methylseq:1.6.1,bismark_methXtract,r5.xlarge,15.604845084073368
nfcore/methylseq:1.6.1,bismark_methXtract,r5.large,13.897663381160536
nfcore/methylseq:1.6.1,bismark_methXtract,m5.large,13.431267183130512
nfcore/methylseq:1.6.1,bismark_methXtract,m5.xlarge,15.068333417230038
nfcore/methylseq:1.6.1,bismark_methXtract,i3.2xlarge,22.64573800788027
nfcore/methylseq:1.6.1,bismark_methXtract,m5a.large,20.138421737864185
nfcore/methylseq:1.6.1,bismark_methXtract,r5a.large,20.824077013611028
nfcore/methylseq:1.6.1,bismark_methXtract,m5a.2xlarge,23.089525185594646
nfcore/methylseq:1.6.1,bismark_methXtract,r5a.xlarge,22.102851645590246
nfcore/methylseq:1.6.1,bismark_methXtract,r5a.2xlarge,24.191415886705798
nfcore/methylseq:1.6.1,bismark_methXtract,i3.xlarge,24.278937416586604
nfcore/methylseq:1.6.1,bismark_methXtract,i3.large,22.1647158103051
nfcore/methylseq:1.6.1,bismark_methXtract,m5a.xlarge,22.07451610534187
nfcore/methylseq:1.6.1,bismark_report,c5a.2xlarge,6.419291581679655
nfcore/methylseq:1.6.1,bismark_report,c5a.xlarge,5.670632674488585
nfcore/methylseq:1.6.1,bismark_report,m5zn.2xlarge,4.01368498284079
nfcore/methylseq:1.6.1,bismark_report,z1d.2xlarge,6.949080059101213
nfcore/methylseq:1.6.1,bismark_report,m5zn.xlarge,4.1518586444585335
nfcore/methylseq:1.6.1,bismark_report,m5zn.large,2.6702054219001603
nfcore/methylseq:1.6.1,bismark_report,r5a.2xlarge,24.191415886705798
nfcore/methylseq:1.6.1,bismark_report,m5a.2xlarge,23.089525185594646
nfcore/methylseq:1.6.1,bismark_report,c5.2xlarge,5.252009803111335
nfcore/methylseq:1.6.1,bismark_report,z1d.xlarge,6.976747386458549
nfcore/methylseq:1.6.1,bismark_report,m5a.xlarge,22.07451610534187
nfcore/methylseq:1.6.1,bismark_report,m5a.large,20.138421737864185
nfcore/methylseq:1.6.1,bismark_report,m5.2xlarge,15.608544473539999
nfcore/methylseq:1.6.1,bismark_report,d3.2xlarge,14.442613609160372
nfcore/methylseq:1.6.1,bismark_report,d3.xlarge,12.341367577489851
nfcore/methylseq:1.6.1,bismark_report,r5a.xlarge,22.102851645590246
nfcore/methylseq:1.6.1,bismark_report,c5.xlarge,8.301666138718808
nfcore/methylseq:1.6.1,bismark_report,r5.2xlarge,15.544609603031663
nfcore/methylseq:1.6.1,bismark_report,r5.xlarge,15.604845084073368
nfcore/methylseq:1.6.1,bismark_report,m5.xlarge,15.068333417230038
nfcore/methylseq:1.6.1,bismark_report,m5.large,13.431267183130512
nfcore/methylseq:1.6.1,bismark_report,z1d.large,6.17828791183859
nfcore/methylseq:1.6.1,bismark_report,i3.2xlarge,22.64573800788027
