wfName,taskName,nodeName,rank
nfcore/sarek:2.7.1,ApplyBQSR,c5.2xlarge,5.262154603076812
nfcore/sarek:2.7.1,ApplyBQSR,c5a.xlarge,5.675447141142688
nfcore/sarek:2.7.1,ApplyBQSR,c5a.2xlarge,6.416990645304326
nfcore/sarek:2.7.1,ApplyBQSR,m5zn.large,2.667641115810151
nfcore/sarek:2.7.1,ApplyBQSR,m5zn.2xlarge,4.009724745472349
nfcore/sarek:2.7.1,ApplyBQSR,c5.xlarge,8.297563300281919
nfcore/sarek:2.7.1,ApplyBQSR,m5zn.xlarge,4.160738383712383
nfcore/sarek:2.7.1,ApplyBQSR,z1d.2xlarge,6.948140886647044
nfcore/sarek:2.7.1,ApplyBQSR,z1d.xlarge,6.969746894930012
nfcore/sarek:2.7.1,ApplyBQSR,z1d.large,6.183084925722159
nfcore/sarek:2.7.1,ApplyBQSR,d3.xlarge,12.344438202266991
nfcore/sarek:2.7.1,ApplyBQSR,d3.2xlarge,14.446246903192739
nfcore/sarek:2.7.1,ApplyBQSR,m5.large,13.432522576476533
nfcore/sarek:2.7.1,ApplyBQSR,r5.2xlarge,15.54513624223826
nfcore/sarek:2.7.1,ApplyBQSR,m5.2xlarge,15.599694865315811
nfcore/sarek:2.7.1,ApplyBQSR,m5.xlarge,15.079928812030662
nfcore/sarek:2.7.1,ApplyBQSR,r5.xlarge,15.584565957583745
nfcore/sarek:2.7.1,ApplyBQSR,r5.large,13.894965086629384
nfcore/sarek:2.7.1,ApplyBQSR,m5a.large,20.139652764747343
nfcore/sarek:2.7.1,ApplyBQSR,r5a.large,20.8234557214431
nfcore/sarek:2.7.1,ApplyBQSR,m5a.xlarge,22.088545503305845
nfcore/sarek:2.7.1,ApplyBQSR,r5a.xlarge,22.098492824717436
nfcore/sarek:2.7.1,ApplyBQSR,m5a.2xlarge,23.090346113363502
nfcore/sarek:2.7.1,ApplyBQSR,i3.2xlarge,22.64686692433013
nfcore/sarek:2.7.1,ApplyBQSR,r5a.2xlarge,24.18223767441219
nfcore/sarek:2.7.1,ApplyBQSR,i3.large,22.163275891209427
